lat,lon,T_cold,GDD0,P_season,TP_syn,Aridity,ISO
33.8183292790063,-108.145270684131,-11,3210,59,66,50,52
52.5649478912622,-126.914828685914,-61,1233,38,-66,-45,32
37.3815581432524,-115.063405405551,17,4518,28,-23,107,42
57.5538980946903,-128.948208089178,-165,660,41,52,-6,30
49.7884075972944,-115.522025718128,-106,1602,20,-54,-6,32
43.8220449442412,-120.146747766282,-34,2457,34,-66,72,43
33.7405757126626,-111.470065542094,86,6576,72,-34,62,45
44.8194276402926,-114.445752484306,-91,1740,13,2,46,41
39.0910377129697,-115.015765372778,-41,2754,13,37,76,43
30.1448874105162,-104.157348179533,66,5841,70,86,88,49
39.539112722972,-113.945425100963,-29,3666,38,69,118,40
50.5647400646314,-127.231882870425,27,2892,56,-77,-125,36
37.4867729879333,-105.52331860229,-78,2505,56,89,70,41
30.3912240581259,-99.7258336610777,75,6453,43,84,34,43
37.644638384321,-120.719931768044,73,5904,95,-96,79,45
37.8029089446928,-114.364798123205,-6,3915,24,-5,98,41
50.4652680928236,-120.011262438425,-86,1698,30,40,50,31
30.343394586756,-100.849349260069,80,6759,52,82,56,43
41.0324547786614,-117.722239075457,-15,3492,46,-70,115,43
42.3922141988578,-115.127453615726,-37,2949,45,-69,93,40
27.69400835519,-113.458423935829,158,7599,92,15,217,61
24.3006975457964,-105.873845444572,60,3723,77,64,-75,60
37.9371966272875,-109.333671442103,-44,3075,34,11,55,37
23.8863437379882,-104.992685421413,75,4452,78,67,-24,59
38.1727984479792,-108.89707447125,-35,3753,25,28,75,38
49.2849278884277,-109.48910388435,-150,2367,48,75,58,31
19.0782788318629,-99.51084061511,96,4497,79,65,-48,69
51.3980338710988,-120.029031168324,-108,1050,19,-17,-5,30
48.4938510547352,-122.661906046493,39,3495,47,-89,-15,40
19.347096849457,-99.6159950639549,106,4989,85,65,-21,67
30.9919617418663,-110.639794733255,86,6099,73,49,35,51
42.5522365223367,-117.650600691503,-18,3345,37,-41,101,43
43.3910123664766,-118.625276272685,-32,2886,40,-76,96,42
49.2056692830654,-109.390871207298,-146,2397,47,77,56,31
42.0673980369412,-111.178126088166,-91,2103,8,22,65,38
52.1397320375684,-124.379580011275,-128,1584,42,-9,50,36
58.1616576657891,-129.296516967949,-173,1167,44,51,23,29
47.4507584097717,-116.58184664067,-20,3126,48,-92,-3,37
60.3477109907881,-127.604576750497,-257,1437,37,64,23,23
51.3745404185026,-127.317349986124,6,2229,51,-74,-150,32
32.5339304925805,-106.209940245876,51,5757,65,69,115,46
42.4039545591101,-112.229005975319,-60,2802,23,-42,50,37
34.4645301902809,-116.408130529777,91,6828,60,-53,186,44
55.0775040497818,-129.070642188533,-68,1443,40,-45,-49,30
48.1260367609016,-119.875351289137,-55,3072,46,-87,90,33
34.1089750993891,-118.871554702821,111,5610,97,-86,35,54
44.3512035282131,-106.634230616204,-60,2928,56,64,44,36
45.4683444089825,-123.266073571267,32,3516,78,-94,-111,45
21.5839461196763,-103.947705084743,110,5364,91,48,6,62
27.6217780527995,-107.103728185612,71,4944,77,71,16,58
47.4335453403108,-119.847053708634,-27,3906,51,-84,142,32
25.7792117315224,-105.332800156521,111,6555,90,63,53,60
47.6715419469229,-115.556734593258,-56,2148,45,-90,9,37
52.5481267999078,-119.513063703948,-110,1956,27,-34,-1,29
23.5882762875235,-104.93224849486,80,4593,80,65,-39,59
51.2104979619246,-119.420818377651,-90,1722,23,-28,4,30
49.3171190161469,-124.380041715974,29,3510,64,-89,-91,34
44.8863250066693,-118.853453618406,-48,2031,47,-89,14,42
18.9602424219664,-99.9679485667685,111,5019,82,59,-70,67
33.8619847449642,-114.099755079984,103,7566,76,-8,190,43
39.4614565428895,-104.520939187781,-24,3180,71,87,30,40
52.5950211398964,-125.998277557402,-91,1059,31,-53,-2,34
49.2714804080517,-116.415126425017,-76,1959,31,-78,8,32
46.2465238199837,-120.920309604597,-29,2553,68,-92,29,37
31.4736414191439,-110.932827375749,78,5979,78,52,62,50
39.6293574192649,-111.587473718241,-60,2685,19,-72,45,38
52.2889425399507,-122.32660339619,-93,2289,44,62,42,32
18.5443959809107,-103.339476170638,212,8517,95,67,10,68
43.5939382267476,-114.584122712773,-96,1689,38,-84,55,40
39.9784292582722,-109.534663361137,-85,3576,28,65,118,35
45.05813437667,-121.712873253809,-17,2034,70,-94,-90,38
19.8283582624636,-98.4787127782919,101,4767,80,68,3,68
19.651860275539,-101.605429398319,131,5922,88,53,-23,65
35.2649418399766,-119.122892587842,86,6594,92,-90,166,43
36.4448624695692,-120.269636155932,75,6084,93,-94,150,47
55.489177206445,-122.534931773405,-98,1959,30,-3,-7,28
44.9155003067507,-114.431132044712,-106,1254,13,-12,30,41
37.1196647697884,-107.400742182101,-55,2877,35,17,34,42
29.5792230549689,-108.153506123889,37,4221,72,59,-9,52
41.3553307962377,-105.797168676726,-58,2343,51,87,56,39
51.0666445052169,-117.532508609869,-126,804,21,-63,-17,28
19.3916713435054,-100.477817375932,188,7548,91,13,6,70
40.4835958382717,-118.781654744539,-25,2952,33,-70,101,42
34.660460769604,-117.381909815114,71,5955,73,-89,187,44
43.7310818393901,-111.195136556526,-81,2310,13,10,44,37
61.025206163594,-136.499407564415,-211,1335,47,47,69,27
40.2208085000829,-104.724012817297,-27,3549,67,77,46,38
44.5002783727794,-122.882859565654,41,4080,70,-95,-64,44
33.1665482030419,-107.799248799623,-4,3063,60,65,13,50
36.8421949283392,-109.576178572479,-12,4296,45,11,121,38
42.328987720205,-115.6280916425,-39,2832,45,-72,87,42
35.7407005936753,-121.040696719627,86,4791,96,-94,67,60
25.3742335959364,-111.890671970307,173,8007,100,33,234,58
30.0937811589223,-104.329707943658,60,5502,73,83,74,48
17.9576854259844,-93.6173767842062,223,9372,67,27,-39,61
18.2778524375025,-94.6688468339191,217,9006,75,45,-51,59
42.4306805939097,-110.556444566824,-111,1464,9,22,50,39
29.1373997399934,-114.492230353981,146,7299,91,-71,229,59
44.2366283220174,-111.056583555935,-105,1863,27,-75,19,37
23.1135384388101,-103.412878111773,100,5445,83,62,34,62
37.2664336749991,-106.502219767138,-88,1110,33,-13,-31,42
22.1556765671576,-103.684267581434,151,7299,88,59,41,62
33.2614440843096,-106.292899883942,45,5550,57,70,113,46
36.0149635892332,-117.038719945865,16,3945,53,-76,84,41
52.1419030718426,-128.342466614501,30,3048,48,-71,-176,26
42.6987712858317,-123.0400205008,20,3354,76,-93,-51,47
39.8826642152386,-122.520013788563,69,5655,88,-95,21,45
42.0519751990005,-121.82863982624,-16,2997,62,-89,71,42
41.8600943113725,-118.922870174506,-30,2727,31,-55,95,43
49.4322163708414,-120.670493844813,-90,1437,19,-71,31,33
41.5261292531613,-123.796584044436,20,2808,84,-91,-104,50
19.6161052631636,-100.57364974679,100,4596,84,65,-73,68
49.14426958263,-112.112321408801,-83,2649,59,79,50,33
47.5754275536371,-118.769674184183,-30,3243,45,-85,89,37
42.1773706399346,-112.930950953212,-56,2751,15,10,53,37
28.5403827123259,-111.052823563561,166,8712,91,59,153,50
58.279970453499,-120.21333259365,-225,1905,41,79,21,23
55.3074511056975,-120.928268071753,-131,1872,36,63,2,28
51.5444507440262,-118.305065202752,-123,804,22,-45,-14,28
37.1717463836961,-106.123248313389,-80,2271,35,76,67,42
60.4957713406329,-126.428458670589,-255,1167,36,69,9,23
22.1153034738517,-104.724084044923,140,6525,91,57,-26,62
29.725571576657,-100.846708966094,93,7140,58,81,69,41
54.002991286851,-130.257897423201,13,2739,45,-57,-156,30
52.9327581231597,-126.635433507166,-81,1206,33,-59,-19,32
30.5392664973674,-115.345302317691,103,5691,84,-48,125,57
53.3850355714746,-126.081829195314,-105,1242,34,-24,18,32
51.4579118506559,-122.275067162995,-91,2511,38,29,66,29
20.0832539966078,-101.092053187098,141,6492,85,49,12,64
38.23757490231,-111.829767970316,-70,1842,22,39,43,41
18.1821612991443,-99.1785111025626,222,9069,94,29,38,66
38.122664559561,-117.769528056387,-25,2877,22,45,130,43
53.0097831994353,-122.773048465282,-116,1731,36,48,7,34
28.6485328399376,-106.759935119276,55,4893,85,66,40,53
59.8467283925635,-129.992105466518,-197,1137,34,7,14,27
31.7174233424578,-106.409881380896,64,6276,65,65,136,45
47.0456046605275,-111.184864864448,-60,2205,47,68,21,38
41.4647108773425,-120.688672399342,-12,3045,59,-94,66,46
36.3110704905035,-120.64888856507,46,3768,95,-92,-40,50
40.4617843180726,-116.817704509743,-27,2976,40,-62,84,40
53.1637539974508,-128.021669424711,-27,2091,51,-66,-126,28
40.8614010625056,-107.041238684416,-90,1503,5,9,23,39
49.3216176041567,-123.107384199022,24,3594,59,-90,-84,34
54.3591125676682,-123.816577345012,-126,1782,33,20,18,31
41.5615969268926,-123.236954083899,-8,2097,78,-91,-51,47
41.3573736207809,-111.791341137914,-70,2043,33,-91,25,37
20.0729192763555,-98.6354254794072,111,5016,74,60,18,66
29.658073987044,-99.7632833759957,81,6714,44,84,27,41
23.5024596998074,-103.992582958946,105,5760,89,64,30,60
49.9111440232559,-116.988608089487,-56,2262,27,-76,-5,31
59.1643830181603,-119.483264767705,-241,1734,40,81,24,22
29.8315981769341,-110.690328983689,126,7200,80,56,66,53
33.0781480496288,-114.729394033053,121,8037,85,-3,261,44
40.5588017825113,-120.17432719899,-17,3093,53,-92,87,43
40.2960582401855,-112.904603875805,-30,3624,13,0,95,34
31.7082094147979,-107.322687038064,63,5964,73,61,128,47
28.2754615184445,-110.736153098027,172,8811,94,64,150,50
38.4594346068768,-111.318289843632,-39,3276,36,80,108,38
29.2743256158607,-99.7748046830571,98,7332,44,80,49,41
32.2571096482927,-112.88467578714,125,7920,81,27,169,43
31.6381815661904,-115.031723784297,135,7677,92,10,295,53
34.4700872123982,-119.369346900134,70,4695,97,-89,4,46
46.555019219107,-114.867418707283,-65,1962,15,-7,31,40
39.2530856712804,-114.854486353892,-40,2799,17,43,82,42
41.6208421447393,-110.466376677895,-86,2322,33,76,94,38
49.2693626295649,-115.014869793402,-70,2445,25,-66,9,35
57.138942584688,-129.460344165033,-141,657,38,39,-13,32
51.8775700769255,-119.164800319708,-96,1905,25,-50,-12,30
46.3527209652957,-117.4847495759,-30,2556,50,-94,13,38
41.9302549247655,-117.167347334716,-37,2541,43,-76,71,43
46.4645322935384,-118.997164115069,1,4131,52,-90,105,37
28.3764015996983,-110.8867712797,166,8562,91,59,133,51
32.0282198917076,-105.736218099609,49,5337,68,77,96,47
44.6192687856208,-123.63985897616,40,3699,78,-95,-122,46
18.6772875015558,-103.464188675571,216,8604,95,65,21,68
52.699291183348,-128.225227561225,6,2667,50,-69,-182,26
40.1760230734916,-113.95623315347,-40,2982,26,46,86,40
44.2586263610392,-116.209900252809,-65,2319,55,-94,58,39
47.2761549420377,-108.960566297082,-70,2847,55,72,27,35
48.1214309617278,-118.655147796224,-53,2658,36,-75,75,36
52.5992512202381,-119.464654019785,-121,870,21,-19,-16,30
37.1965362489277,-121.528544528729,71,4989,94,-93,9,48
35.9177006326169,-105.145375022548,-12,3132,65,91,25,47
40.7612535312916,-106.805391369931,-83,1923,6,29,21,40
45.2463196687471,-110.877284637312,-58,2547,40,65,36,36
50.471831949557,-119.053091221072,-86,1671,21,-22,16,30
36.150553837029,-105.537032385692,-48,2019,38,76,-6,45
23.5060003653621,-104.281324829634,83,4794,89,65,12,60
28.2442064050568,-105.841676365914,96,6576,86,70,88,48
40.6250325103477,-114.067287109261,-27,3891,39,56,145,33
46.0083910566331,-120.757581461768,-35,2250,66,-92,4,36
54.2801949112606,-128.237415072027,-70,1542,41,-58,-43,28
41.8031741863693,-112.688001725746,-55,3168,17,0,64,36
38.039331259464,-114.991962682371,-6,3789,18,-13,99,42
43.2737449529519,-121.055114648184,-16,2766,45,-79,82,45
22.7484586915669,-101.995894228018,128,6156,73,68,63,68
30.052798772349,-107.945245773336,48,4923,76,70,59,50
29.9869213609974,-115.185131231523,123,6372,94,-57,166,59
53.4671482281739,-122.075579751929,-110,1845,26,0,-18,32
52.257528559153,-126.589238821458,-61,1203,37,-67,-34,34
30.5231185382181,-108.952030858361,100,7125,67,49,92,49
46.1487215509919,-120.882115504798,-34,2301,67,-92,4,36
40.031536822176,-106.141492141908,-93,2037,21,90,41,40
44.7041755835904,-123.012803976149,40,4092,74,-95,-59,44
38.5660924058608,-111.30070169374,-35,3558,38,81,117,38
31.7973657741982,-106.451226666338,65,6255,66,66,137,44
37.3712440476791,-115.48294582155,25,4782,26,-27,126,42
59.1351072089163,-133.857948482889,-136,1395,39,3,-11,27
24.1891574226009,-106.088354516049,71,4080,78,62,-80,59
22.4791857088834,-101.724449334715,121,5871,73,64,67,66
36.4995753955281,-111.37151387863,-6,4035,38,26,124,37
44.0105613743206,-109.776172588805,-115,768,11,0,-7,39
50.1021589766602,-113.867292293702,-106,1938,43,78,8,34
44.5983851090418,-115.366339153393,-103,1275,35,-85,30,42
29.0633543890078,-114.5871787642,148,7338,91,-72,232,60
27.5909867607015,-110.495589694446,178,9051,92,64,177,51
41.294804989769,-113.072077935727,-34,3789,22,32,94,33
47.4325530769571,-123.652491696897,15,2646,72,-93,-176,41
57.9579122176622,-135.730609798686,-25,1854,39,-2,-115,31
43.1457359394579,-119.873407712438,-30,2562,30,-58,79,42
38.3997496776264,-104.735957808562,-8,3822,64,89,55,41
36.8440836924442,-111.257242062444,6,4956,27,43,196,35
57.2248509614643,-128.235958014179,-162,1008,45,43,14,29
31.1148181438038,-104.918621689005,53,5526,75,80,97,46
45.1353698920226,-108.675905761949,-69,2772,52,62,58,36
38.60516983346,-118.658798555555,15,4515,19,-35,153,43
46.4589484942547,-115.061431279507,-41,2646,20,-11,28,39
51.6097306382029,-123.493566041591,-118,1356,40,40,39,36
44.4265011471534,-114.66930457327,-113,1152,22,-63,32,41
42.5324536288272,-116.792360307235,-43,2394,45,-81,57,42
25.1500217716254,-104.506079286437,136,7539,87,69,103,59
36.5908201638185,-115.726342527336,55,5880,41,-32,177,41
25.0200546363329,-105.618228885519,60,3939,76,63,-42,61
43.7247784546024,-105.628324252529,-61,2853,58,65,38,35
30.6088306823931,-115.629211813478,118,6129,86,-69,144,58
31.3353859207927,-109.91097290389,74,5829,64,53,74,48
53.4401973940261,-119.437135534234,-121,789,19,55,-26,30
28.8357694487935,-113.755886512829,123,6474,88,-41,154,59
46.0788838982733,-123.05087294892,32,3516,69,-94,-107,43
48.6868947661555,-123.924759211191,-4,2070,69,-88,-130,37
58.1784100284661,-129.406963005213,-175,633,38,54,7,30
56.4324730056213,-131.618278717585,-65,1038,31,-26,-85,32
41.1518722001738,-118.393390585681,-12,3729,42,-75,123,41
44.2465024290126,-106.301201426604,-68,2931,59,67,49,35
46.3764511705718,-119.308892590693,5,4284,52,-89,121,37
52.1056301673075,-119.928896263033,-110,1152,21,-45,-22,29
21.4840989093468,-103.487758025494,126,6045,87,57,0,62
42.08334114718,-114.59977294661,-56,2238,27,-45,76,40
36.7197299468764,-115.658174669756,55,5949,37,-27,185,41
19.6644627890691,-99.4446130610907,106,4986,86,61,-40,68
52.8754517116704,-125.597335206249,-91,1617,38,-40,26,34
52.5107651976345,-119.883904832941,-113,1119,21,-43,-26,30
37.6777904533211,-121.828505957157,80,5418,94,-96,64,50
43.4033526432967,-117.15792240195,-30,3000,44,-73,70,42
43.9758927425931,-123.977217664851,56,3819,79,-94,-121,49
54.8371646407024,-130.926010363062,6,2583,44,-50,-165,31
58.0447700434055,-130.321925103872,-156,1200,47,51,16,30
17.5402568351842,-93.4592682200079,222,9246,60,21,-77,61
35.5932811772471,-118.892400068662,85,6519,92,-94,112,43
54.4641100836725,-123.076279005331,-116,1902,30,6,4,30
30.4123109114786,-109.532079699718,88,6360,73,49,51,50
38.8394336816462,-105.077507757192,-111,834,30,73,-33,38
39.5191220530981,-107.6837419356,-54,3219,11,25,61,40
50.5847124516275,-122.118906401425,-69,2175,28,-70,53,30
32.8840023963574,-114.85271986962,121,8013,83,0,270,45
41.5137416915738,-115.416942317872,-59,2241,33,-53,83,42
39.0565100012631,-122.178012040185,68,5649,92,-95,45,47
55.1793343238395,-124.366311325081,-136,1752,32,16,20,28
60.9211215252835,-135.711340984559,-192,1470,46,51,65,26
50.7452762166706,-120.777991400787,-55,2922,38,12,80,31
57.6590785513623,-134.117604845711,-35,1959,38,-9,-128,28
38.3474651401145,-112.520887575292,-50,2358,14,-11,42,43
31.7079005651909,-110.877358075241,49,4542,72,38,-1,45
35.789116993608,-117.958421686738,54,5379,75,-87,123,42
47.9000654862731,-124.579317044686,48,3483,68,-93,-156,47
36.3948446492623,-114.724460122893,66,6582,52,-29,185,36
36.4241126522112,-113.091850034488,18,4290,44,-9,56,42
30.0291436532797,-99.884204804047,73,6306,45,86,21,42
42.1523338823441,-117.035138708311,-37,2592,42,-74,72,43
48.1798197851653,-121.302638966642,-44,1704,65,-91,-46,33
29.8322714625825,-108.596384853534,54,4989,74,58,18,50
33.5000480397587,-112.693279174294,106,7512,78,-14,162,46
36.940606531137,-117.273777841555,49,6147,36,-68,214,40
28.490354241862,-110.944231968594,141,7521,85,51,84,52
40.0362565691631,-110.556784048969,-71,2430,8,58,72,36
40.7485731377238,-112.49168350073,-20,4101,21,-7,75,30
60.5124184585024,-133.838326445349,-201,1314,53,58,57,26
51.1830742929743,-127.228223007405,12,2403,52,-75,-139,34
53.6140533307181,-120.488012257419,-111,1215,21,6,-31,32
45.3369634987118,-116.42533513463,-56,2232,42,-81,31,40
32.1129042866331,-115.195704715437,136,7956,87,-2,287,52
23.1233252658403,-109.705677319267,188,8589,98,63,163,58
37.525843852014,-120.286416561896,70,5835,94,-96,54,45
29.5483516394971,-100.074689670961,83,6795,47,85,31,42
28.3210624457299,-111.372382643338,171,8820,93,60,193,50
37.0519163513355,-105.012905138613,-55,2472,49,87,20,43
47.2558567133838,-120.497787175535,-63,1884,61,-92,33,33
48.2493153252751,-118.753078826645,-58,2547,32,-67,70,36
26.0798532723074,-101.148692832662,120,7182,62,80,130,49
51.4610822481288,-120.956795039394,-83,2034,31,18,32,32
41.7819721175232,-119.678769141142,-22,2742,47,-86,74,42
32.7142054700272,-108.879475998508,43,5025,67,49,61,51
38.617356560304,-120.187632874409,-16,2058,82,-94,-14,44
19.0438538752963,-99.0428623984447,91,4152,88,60,-75,71
35.2603079016511,-106.290373536882,-2,3921,36,76,60,42
59.1477088858521,-117.903198412114,-232,1884,42,82,27,23
47.3183542587561,-117.282704575997,-25,2955,48,-91,26,36
58.3170057288737,-130.253112213968,-167,1197,42,49,31,29
55.4089467777133,-121.58869835868,-131,1767,33,56,0,28
33.3354307708812,-115.033601406679,115,7887,77,1,250,42
45.0327200137887,-116.872567657769,-46,3024,50,-89,43,38
19.6736050356108,-99.7802696568225,110,5166,78,63,-15,67
34.9527814292684,-116.21356874688,98,7554,69,-7,259,40
34.5349533979163,-111.404243653457,2,3369,61,-4,-21,44
53.4532107379166,-126.851552392071,-78,1686,37,-55,-15,30
37.4021727299054,-106.211997771617,-85,2154,34,75,60,42
39.7166128127384,-117.345775119177,-13,3297,34,-49,93,42
48.6762707885319,-124.005623411659,0,2187,69,-88,-146,37
35.7658697340399,-119.50650071379,71,6198,92,-91,158,45
52.58716109025,-125.658960798433,-93,1239,34,-46,15,35
44.8729157045879,-114.451918958415,-81,2103,14,6,60,40
44.3434420700536,-117.073696079258,-41,3516,54,-91,90,36
48.9805428172018,-114.308848359576,-88,1755,15,-25,0,36
43.4183699418409,-120.488617901567,-18,2781,30,-52,92,44
25.2921849172488,-101.234681904788,115,6972,69,88,56,53
27.0187571990394,-112.138443831314,153,8064,96,52,230,52
28.5088168084748,-108.212545287765,80,5373,78,65,3,56
38.6552924622936,-112.574082145315,-32,3249,11,-13,75,40
33.3003700256471,-105.769285558169,-6,2745,50,64,-13,46
37.6047490141083,-113.393267422203,-20,3204,29,-28,48,41
49.9935353067718,-113.251120320926,-96,2412,48,80,32,33
45.4526420487645,-119.839787232639,6,3723,53,-90,67,39
38.3441704223964,-117.309257188337,-12,3555,25,67,141,42
47.2055338701756,-121.064535328852,-24,2766,67,-93,-20,38
17.6573637277287,-94.1905298469186,223,9288,68,28,-55,59
47.2761018245156,-123.309367535299,34,3543,74,-94,-129,42
47.8578546878597,-117.442582187796,-32,3126,47,-87,31,34
37.9032647951351,-104.577920708378,-8,3774,53,86,46,42
22.6643572457163,-104.721751547102,105,5430,90,57,-27,60
50.2086487707989,-119.868721729332,-88,1587,30,47,50,31
33.1030684350402,-106.929731660432,39,5193,65,70,99,45
36.6166701739517,-104.460701935079,-16,3540,73,91,46,44
42.0419759122935,-115.866926490219,-53,2184,40,-73,84,44
38.8762202225375,-121.331453316441,74,5910,93,-96,31,42
37.5477127573329,-117.912140902251,-2,3999,18,14,158,43
36.7984736348211,-111.445547850778,-3,4308,35,26,153,36
43.2017751938866,-118.547252465451,-29,2889,38,-66,84,42
54.5832739302718,-120.805785501982,-121,1578,27,46,-21,30
52.164290535835,-123.031283248153,-126,1416,41,61,27,36
50.7870125665964,-117.473783284855,-116,993,22,-72,-11,28
31.0184591887932,-109.695897645313,74,5895,67,54,72,50
39.6562136178861,-109.965430313568,-65,3129,22,74,84,35
49.3042695536752,-114.801084356561,-108,1287,20,-51,-8,34
32.2560463917461,-111.241209017589,106,7317,72,39,118,48
54.1159889178873,-124.870358274754,-113,1638,34,12,27,32
56.5626216143548,-131.660839202846,-48,1896,35,-32,-98,31
38.4767153337489,-104.957507544172,-8,3573,62,88,44,42
36.8551041010585,-104.889397813477,-45,2610,56,89,19,44
34.1819554656743,-113.183290236932,81,6420,71,-9,107,47
29.5668053141108,-109.695128589646,128,7875,74,52,72,50
25.672185736213,-111.284295175213,150,7434,90,61,121,57
54.6183319350737,-130.202132583228,-8,2238,45,-53,-136,31
36.3758816006159,-113.964112107661,70,6777,55,-36,176,38
42.4239184033746,-110.055273453417,-121,1992,35,80,85,39
35.8400719378078,-104.929924944999,-10,3339,66,92,28,47
47.0089217624915,-123.501812073659,43,3741,72,-95,-123,45
50.0819833626178,-115.845382239305,-111,1602,15,-36,-1,31
31.8159263010667,-109.49003800273,60,5316,70,50,53,50
45.1693299759965,-114.52575461294,-95,1512,15,-21,24,42
35.4020995501085,-115.090312788383,55,5541,59,-15,120,38
30.3571367757366,-107.437743362331,81,6243,78,68,108,50
37.7977686897305,-108.4843341484,-50,2577,27,23,15,40
41.2618341284578,-122.169609415838,6,3180,83,-97,-73,47
53.9681339226695,-124.879518682996,-116,1575,35,14,26,33
50.432871985052,-125.566469760374,17,2904,52,-84,-125,33
55.3901529663726,-121.894526630959,-126,1665,29,48,-8,28
49.6506456829344,-108.989221622528,-131,2040,37,70,27,30
59.9410887920989,-135.052147092964,-158,1341,45,-9,38,27
34.5006259556094,-110.976305322924,-11,3096,61,22,8,43
33.8598267276348,-111.857301739829,86,6399,71,-28,59,45
38.7250455329418,-105.847774480668,-93,1824,51,88,36,41
23.5189188594085,-109.892922695619,100,5325,93,59,7,59
27.8328946270766,-107.453097729212,44,3975,72,67,-20,57
46.6608342840214,-120.156172825054,-37,2697,56,-92,85,36
40.0707312776464,-112.507792972052,-35,3300,15,-2,76,37
27.4642772571009,-108.29651045087,131,7170,82,58,10,56
34.8596065483715,-110.595082170914,8,4359,56,49,82,44
55.3929945273727,-119.443988622822,-151,2049,43,76,15,26
27.1416583944897,-113.473430448778,156,7293,96,0,220,63
59.578216309402,-119.689297911118,-247,1701,38,82,34,22
42.9426950783451,-120.143174370067,-12,2970,28,-39,90,44
50.2559840823756,-113.270695884751,-103,2367,49,82,31,33
58.8380776584754,-126.716666601313,-202,1287,46,61,17,26
47.5272573026772,-123.296226679307,-16,1422,69,-89,-126,38
49.7253691727858,-124.97741998493,24,3345,61,-86,-88,36
39.5771927703416,-113.703402377666,-35,3291,29,55,97,40
40.0666971166108,-104.510115609261,-27,3603,68,81,47,38
58.2793553637198,-133.335125297261,-121,738,33,5,-34,29
29.3851840337894,-109.468812724732,106,6633,75,49,26,51
34.5914720913769,-116.593699239306,73,6015,62,-79,137,44
38.4623762226998,-117.908090957754,-20,3102,20,61,128,43
53.9503351740433,-122.748883439707,-105,2169,33,29,8,32
40.6363706222706,-113.019970240078,-34,3456,17,-8,85,33
23.206920600101,-106.121457109365,203,8880,92,70,47,58
39.8686748181416,-112.867733921765,-32,3678,15,10,110,36
36.5201167393615,-119.823458756915,71,6105,96,-94,128,45
22.5150948623408,-101.406258064992,128,6072,69,68,74,67
22.5849006499491,-101.491043584851,131,6207,69,68,74,67
41.7437102600503,-116.252252991223,-37,2640,40,-64,78,43
38.1653445785773,-118.140744785837,-10,3468,20,23,145,43
53.2588910113631,-122.84486487652,-101,2229,40,43,21,32
34.4151805981794,-118.559095852349,105,6006,94,-90,62,51
38.4771521973795,-108.190309878874,-53,2601,15,48,25,40
45.4141270422775,-120.921155376636,-12,2994,59,-94,49,39
50.4824654318568,-116.099817418852,-106,1839,23,-19,12,31
52.5558513745963,-119.758396907086,-118,888,20,-32,-17,30
41.7816929649219,-112.640647465236,-53,3330,17,6,70,36
40.4847824054776,-114.836694010899,-50,2319,27,-67,71,40
52.7627960325545,-126.330161059342,-56,1986,42,-66,-8,32
44.1513697492953,-106.298793649008,-68,2886,61,67,48,35
60.1493604633187,-127.969016188426,-260,1542,40,63,30,23
56.4901718075512,-131.908137648841,-60,1146,32,-26,-89,32
44.0232557552696,-117.604250052696,-40,3219,44,-80,95,37
42.8669299485728,-111.451267640445,-78,2187,15,-28,46,37
39.8731705926752,-105.876933065778,-100,1236,15,-10,4,40
35.911187975456,-115.724089468768,60,6156,49,-28,189,40
44.6698257495761,-121.875342948549,-18,2091,71,-94,-87,39
28.8593261230136,-113.62344307609,95,5424,87,-14,91,58
22.7502058401097,-103.559447713203,118,6240,89,64,40,61
42.7069965770263,-124.040128426133,34,2970,83,-90,-113,50
52.0609207885365,-126.032131796492,-56,1563,38,-65,-12,34
34.5649253964415,-120.240563839978,106,5133,98,-88,29,59
40.3537677835155,-111.976467133806,-35,3444,26,-49,56,35
34.5769299936302,-116.334983829686,71,5982,57,-64,134,43
52.5103700524201,-127.144095503237,-46,1443,43,-68,-73,31
41.613803150769,-120.968154847747,-18,2586,58,-94,36,45
49.1686508112585,-113.823642487008,-74,2040,23,62,10,36
39.961842911048,-107.613336701734,-74,2217,5,5,38,40
48.4636582755586,-122.465681833849,40,3663,45,-91,-28,42
33.7775688166553,-108.865559020166,-22,2427,59,59,9,52
32.2192239880953,-107.525650829867,51,5676,76,59,119,48
47.5820101204692,-109.916504469648,-74,2775,52,72,34,36
44.8674389559658,-118.353672392695,-78,1497,49,-90,28,40
43.4435327922783,-109.992827908904,-106,1113,9,9,22,40
38.3258930965345,-107.322205765465,-106,1677,20,46,19,41
43.3957806038341,-121.899753216603,-32,2073,67,-91,-16,45
41.7135087799648,-113.756507050348,-73,1896,20,-61,42,38
47.4427712004552,-114.28454855455,-40,2802,20,37,37,35
41.6872202739242,-109.107794697952,-79,2610,40,68,111,36
31.183491730539,-109.803121082885,73,5793,64,55,71,49
49.2517601643041,-117.918519220227,-76,1965,27,-69,10,29
36.8009973639163,-105.74267001139,-65,2691,46,83,58,42
48.0676223558744,-118.908822697292,-44,3027,39,-75,77,36
40.7356652889475,-118.479555584384,-22,3192,38,-66,104,42
37.9344915045558,-110.919378556946,-22,3969,27,57,120,35
36.9413015779189,-115.303247036144,45,5559,31,-17,161,42
44.0574935479406,-117.919339581068,-39,3288,40,-76,99,37
50.5782763472048,-127.731964586065,25,2763,62,-78,-150,36
38.3692520946486,-111.776823642235,-63,2124,19,58,66,42
50.0985366939902,-126.140427100332,-27,1032,54,-80,-63,37
34.1283758781123,-113.731734242645,96,7179,73,-15,155,44
37.6543913946113,-119.205655582685,-34,1428,70,-89,100,44
